PALM,FRUGIVORE,frugClass,frugFamily,biogeographicRegion,InteractionID,Unique_interaction,frugBodyMASS,FruitLength_cm,PalmTribe,PalmSubfamily,Country,botanicalCountry,referenceKey
Mauritia flexuosa,Pecari tajacu,MAMMAL,Tayassuidae,Neotropics,Mauritia flexuosa_Pecari tajacu,0,21266.695,7,Lepidocaryeae,Calamoideae,BRAZIL,BZN,JGKMDEU8
Mauritia flexuosa,Pecari tajacu,MAMMAL,Tayassuidae,Neotropics,Mauritia flexuosa_Pecari tajacu,1,21266.695,7,Lepidocaryeae,Calamoideae,COSTA RICA,COS,KKAVXIWV
Mauritia flexuosa,Peltocephalus dumerilianus,REPTILES,Podocnemidae,Neotropics,Mauritia flexuosa_Peltocephalus dumerilianus,1,3600,7,Lepidocaryeae,Calamoideae,NA,NA,6WBPN3MQ
Mauritia flexuosa,Salvator merianae,REPTILES,Teiidae,Neotropics,Mauritia flexuosa_Salvator merianae,1,7500,7,Lepidocaryeae,Calamoideae,BRAZIL,BZL,RX9KZ5AH
Mauritia flexuosa,Sarcoramphus papa,BIRDS,Cathartidae,Neotropics,Mauritia flexuosa_Sarcoramphus papa,1,3400,7,Lepidocaryeae,Calamoideae,NA,NA,FAIRCHILD
Mauritia flexuosa,Schistochlamys melanopis,BIRDS,Thraupidae,Neotropics,Mauritia flexuosa_Schistochlamys melanopis,1,33,7,Lepidocaryeae,Calamoideae,BRAZIL,BZC,SWUEMCD3
Mauritia flexuosa,Sciurus granatensis,MAMMAL,Sciuridae,Neotropics,Mauritia flexuosa_Sciurus granatensis,1,250,7,Lepidocaryeae,Calamoideae,VENEZUELA,VEN,TZQQ6HIH
Mauritia flexuosa,Sigmodon alstoni,MAMMAL,Cricetidae,Neotropics,Mauritia flexuosa_Sigmodon alstoni,1,55.701,7,Lepidocaryeae,Calamoideae,VENEZUELA,VEN,TZQQ6HIH
Mauritia flexuosa,Tapirus bairdii,MAMMAL,Tapiridae,Neotropics,Mauritia flexuosa_Tapirus bairdii,1,299999.133,7,Lepidocaryeae,Calamoideae,COSTA RICA,COS,ZGG28TDB
Mauritia flexuosa,Tapirus terrestris,MAMMAL,Tapiridae,Neotropics,Mauritia flexuosa_Tapirus terrestris,0,207500.907,7,Lepidocaryeae,Calamoideae,BOLIVIA,BOL,4DKE5H4P
Mauritia flexuosa,Tapirus terrestris,MAMMAL,Tapiridae,Neotropics,Mauritia flexuosa_Tapirus terrestris,0,207500.907,7,Lepidocaryeae,Calamoideae,PERU,PER,CN8W3KVC
Mauritia flexuosa,Tapirus terrestris,MAMMAL,Tapiridae,Neotropics,Mauritia flexuosa_Tapirus terrestris,0,207500.907,7,Lepidocaryeae,Calamoideae,NA,NA,FAIRCHILD
Mauritia flexuosa,Tapirus terrestris,MAMMAL,Tapiridae,Neotropics,Mauritia flexuosa_Tapirus terrestris,0,207500.907,7,Lepidocaryeae,Calamoideae,PERU,PER,PR97BIQN
Mauritia flexuosa,Tapirus terrestris,MAMMAL,Tapiridae,Neotropics,Mauritia flexuosa_Tapirus terrestris,1,207500.907,7,Lepidocaryeae,Calamoideae,PERU,PER,ZGG28TDB
Mauritia flexuosa,Tayassu pecari,MAMMAL,Tayassuidae,Neotropics,Mauritia flexuosa_Tayassu pecari,0,32233.688,7,Lepidocaryeae,Calamoideae,BOLIVIA,BOL,4DKE5H4P
Mauritia flexuosa,Tayassu pecari,MAMMAL,Tayassuidae,Neotropics,Mauritia flexuosa_Tayassu pecari,0,32233.688,7,Lepidocaryeae,Calamoideae,BRAZIL,BZL,4GZW769B
Mauritia flexuosa,Tayassu pecari,MAMMAL,Tayassuidae,Neotropics,Mauritia flexuosa_Tayassu pecari,0,32233.688,7,Lepidocaryeae,Calamoideae,NA,NA,CFFXP4XP
Mauritia flexuosa,Tayassu pecari,MAMMAL,Tayassuidae,Neotropics,Mauritia flexuosa_Tayassu pecari,0,32233.688,7,Lepidocaryeae,Calamoideae,PERU,PER,CN8W3KVC
Mauritia flexuosa,Tayassu pecari,MAMMAL,Tayassuidae,Neotropics,Mauritia flexuosa_Tayassu pecari,0,32233.688,7,Lepidocaryeae,Calamoideae,NA,NA,FAIRCHILD
Mauritia flexuosa,Tayassu pecari,MAMMAL,Tayassuidae,Neotropics,Mauritia flexuosa_Tayassu pecari,0,32233.688,7,Lepidocaryeae,Calamoideae,BRAZIL,BZN,JGKMDEU8
Mauritia flexuosa,Tayassu pecari,MAMMAL,Tayassuidae,Neotropics,Mauritia flexuosa_Tayassu pecari,1,32233.688,7,Lepidocaryeae,Calamoideae,COSTA RICA,COS,KKAVXIWV
Mauritia flexuosa,Thraupis palmarum,BIRDS,Thraupidae,Neotropics,Mauritia flexuosa_Thraupis palmarum,0,39,7,Lepidocaryeae,Calamoideae,BRAZIL,BZL,9JSXPR3K
Mauritia flexuosa,Thraupis palmarum,BIRDS,Thraupidae,Neotropics,Mauritia flexuosa_Thraupis palmarum,1,39,7,Lepidocaryeae,Calamoideae,BRAZIL,BZC,SWUEMCD3
Mauritiella aculeata,Brycon amazonicus,FISH,Characidae,Neotropics,Mauritiella aculeata_Brycon amazonicus,1,NA,4.5,Lepidocaryeae,Calamoideae,COLOMBIA,CLM,6WBPN3MQ
Mauritiella aculeata,Brycon melanopterus,FISH,Characidae,Neotropics,Mauritiella aculeata_Brycon melanopterus,1,NA,4.5,Lepidocaryeae,Calamoideae,COLOMBIA,CLM,6WBPN3MQ
Mauritiella aculeata,Myloplus asterias,FISH,Serrasalmidae,Neotropics,Mauritiella aculeata_Myloplus asterias,1,NA,4.5,Lepidocaryeae,Calamoideae,COLOMBIA,CLM,6WBPN3MQ
Mauritiella aculeata,Myloplus rubripinnis,FISH,Serrasalmidae,Neotropics,Mauritiella aculeata_Myloplus rubripinnis,1,NA,4.5,Lepidocaryeae,Calamoideae,COLOMBIA,CLM,6WBPN3MQ
Oenocarpus bacaba,Brycon,FISH,Characidae,Neotropics,Oenocarpus bacaba_Brycon,1,NA,1.4,Euterpeae,Arecoideae,COLOMBIA,CLM,XWABHQ2V
Oenocarpus bacaba,Myleus rhomboidalis,FISH,Serrasalmidae,Neotropics,Oenocarpus bacaba_Myleus rhomboidalis,1,NA,1.4,Euterpeae,Arecoideae,FRENCH GUIANA,FRG,6WBPN3MQ
Oenocarpus bacaba,Rhinemys rufipes,REPTILES,Chelidae,Neotropics,Oenocarpus bacaba_Rhinemys rufipes,1,2394,1.4,Euterpeae,Arecoideae,NA,NA,FAIRCHILD
Oenocarpus bacaba,Rupicola rupicola,BIRDS,Cotingidae,Neotropics,Oenocarpus bacaba_Rupicola rupicola,1,194.56,1.4,Euterpeae,Arecoideae,NA,NA,FAIRCHILD
Oenocarpus bacaba,Tapirus terrestris,MAMMAL,Tapiridae,Neotropics,Oenocarpus bacaba_Tapirus terrestris,1,207500.907,1.4,Euterpeae,Arecoideae,NA,NA,FAIRCHILD
Oenocarpus bataua,Amazona farinosa,BIRDS,Psittacidae,Neotropics,Oenocarpus bataua_Amazona farinosa,0,625.99,3.5,Euterpeae,Arecoideae,COLOMBIA,CLM,44EV3W85
Oenocarpus bataua,Amazona farinosa,BIRDS,Psittacidae,Neotropics,Oenocarpus bataua_Amazona farinosa,0,625.99,3.5,Euterpeae,Arecoideae,COLOMBIA,CLM,FR6K49QN
Oenocarpus bataua,Amazona farinosa,BIRDS,Psittacidae,Neotropics,Oenocarpus bataua_Amazona farinosa,1,625.99,3.5,Euterpeae,Arecoideae,COLOMBIA,CLM,EPO3FMS5
Oenocarpus bataua,Amazona ochrocephala,BIRDS,Psittacidae,Neotropics,Oenocarpus bataua_Amazona ochrocephala,0,476.94,3.5,Euterpeae,Arecoideae,COLOMBIA,CLM,44EV3W85
Oenocarpus bataua,Amazona ochrocephala,BIRDS,Psittacidae,Neotropics,Oenocarpus bataua_Amazona ochrocephala,0,476.94,3.5,Euterpeae,Arecoideae,COLOMBIA,CLM,EPO3FMS5
Oenocarpus bataua,Amazona ochrocephala,BIRDS,Psittacidae,Neotropics,Oenocarpus bataua_Amazona ochrocephala,1,476.94,3.5,Euterpeae,Arecoideae,COLOMBIA,CLM,NMKF3C6K
Oenocarpus bataua,Aotus brumbacki,MAMMAL,Aotidae,Neotropics,Oenocarpus bataua_Aotus brumbacki,1,800,3.5,Euterpeae,Arecoideae,COLOMBIA,CLM,NMKF3C6K
Oenocarpus bataua,Ara militaris,BIRDS,Ramphastidae,Neotropics,Oenocarpus bataua_Ara militaris,1,1134,3.5,Euterpeae,Arecoideae,NA,NA,FAIRCHILD
Oenocarpus bataua,Ateles belzebuth,MAMMAL,Atelidae,Neotropics,Oenocarpus bataua_Ateles belzebuth,0,5000,3.5,Euterpeae,Arecoideae,COLOMBIA,CLM,4KMEVUZQ
Oenocarpus bataua,Ateles belzebuth,MAMMAL,Atelidae,Neotropics,Oenocarpus bataua_Ateles belzebuth,0,5000,3.5,Euterpeae,Arecoideae,ECUADOR,ECU,8XCJW99Q
Oenocarpus bataua,Ateles belzebuth,MAMMAL,Atelidae,Neotropics,Oenocarpus bataua_Ateles belzebuth,0,5000,3.5,Euterpeae,Arecoideae,NA,NA,FAIRCHILD
Oenocarpus bataua,Ateles belzebuth,MAMMAL,Atelidae,Neotropics,Oenocarpus bataua_Ateles belzebuth,0,5000,3.5,Euterpeae,Arecoideae,ECUADOR,ECU,FGDHRPU7
Oenocarpus bataua,Ateles belzebuth,MAMMAL,Atelidae,Neotropics,Oenocarpus bataua_Ateles belzebuth,1,5000,3.5,Euterpeae,Arecoideae,COLOMBIA,CLM,FR6K49QN
Oenocarpus bataua,Ateles paniscus,MAMMAL,Atelidae,Neotropics,Oenocarpus bataua_Ateles paniscus,1,7900.053,3.5,Euterpeae,Arecoideae,COLOMBIA,CLM,EPO3FMS5
Oenocarpus bataua,Callicebus ornatus,MAMMAL,Pitheciidae,Neotropics,Oenocarpus bataua_Callicebus ornatus,1,992.6139231,3.5,Euterpeae,Arecoideae,COLOMBIA,CLM,NMKF3C6K
Oenocarpus bataua,Callicebus torquatus,MAMMAL,Pitheciidae,Neotropics,Oenocarpus bataua_Callicebus torquatus,1,1050.002,3.5,Euterpeae,Arecoideae,NA,NA,FAIRCHILD
Oenocarpus bataua,Cebus kaapori,MAMMAL,Cebidae,Neotropics,Oenocarpus bataua_Cebus kaapori,1,2615.57325,3.5,Euterpeae,Arecoideae,COLOMBIA,CLM,EPO3FMS5
Oenocarpus bataua,Cephalopterus penduliger,BIRDS,Cotingidae,Neotropics,Oenocarpus bataua_Cephalopterus penduliger,0,338,3.5,Euterpeae,Arecoideae,ECUADOR,ECU,B3Q7Q4Q9
Oenocarpus bataua,Cephalopterus penduliger,BIRDS,Cotingidae,Neotropics,Oenocarpus bataua_Cephalopterus penduliger,0,338,3.5,Euterpeae,Arecoideae,ECUADOR,ECU,C44TQWXE
Oenocarpus bataua,Cephalopterus penduliger,BIRDS,Cotingidae,Neotropics,Oenocarpus bataua_Cephalopterus penduliger,0,338,3.5,Euterpeae,Arecoideae,ECUADOR,ECU,GI2DQUJP
Oenocarpus bataua,Cephalopterus penduliger,BIRDS,Cotingidae,Neotropics,Oenocarpus bataua_Cephalopterus penduliger,1,338,3.5,Euterpeae,Arecoideae,ECUADOR,ECU,WIAQCTSI
Oenocarpus bataua,Cyanocorax affinis,BIRDS,Corvidae,Neotropics,Oenocarpus bataua_Cyanocorax affinis,1,212,3.5,Euterpeae,Arecoideae,COLOMBIA,CLM,44EV3W85
Oenocarpus bataua,Dasyprocta fuliginosa,MAMMAL,Dasyproctidae,Neotropics,Oenocarpus bataua_Dasyprocta fuliginosa,1,3500.016,3.5,Euterpeae,Arecoideae,COLOMBIA,CLM,NMKF3C6K
Oenocarpus bataua,Dasyprocta punctata,MAMMAL,Dasyproctidae,Neotropics,Oenocarpus bataua_Dasyprocta punctata,0,2674.977,3.5,Euterpeae,Arecoideae,COLOMBIA,CLM,44EV3W85
Oenocarpus bataua,Dasyprocta punctata,MAMMAL,Dasyproctidae,Neotropics,Oenocarpus bataua_Dasyprocta punctata,1,2674.977,3.5,Euterpeae,Arecoideae,COLOMBIA,CLM,NMKF3C6K
Oenocarpus bataua,Dasypus novemcinctus,MAMMAL,Dasypodidae,Neotropics,Oenocarpus bataua_Dasypus novemcinctus,1,4203.78,3.5,Euterpeae,Arecoideae,COLOMBIA,CLM,NMKF3C6K
Oenocarpus bataua,Didelphis marsupialis,MAMMAL,Didelphidae,Neotropics,Oenocarpus bataua_Didelphis marsupialis,1,1091.164,3.5,Euterpeae,Arecoideae,COLOMBIA,CLM,NMKF3C6K
Oenocarpus bataua,Eira barbara,MAMMAL,Mustelidae,Neotropics,Oenocarpus bataua_Eira barbara,1,3910.029,3.5,Euterpeae,Arecoideae,COLOMBIA,CLM,NMKF3C6K
Oenocarpus bataua,Leopardus pardalis,MAMMAL,Felidae,Neotropics,Oenocarpus bataua_Leopardus pardalis,1,11900.083,3.5,Euterpeae,Arecoideae,COLOMBIA,CLM,44EV3W85
Oenocarpus bataua,Marmosa robinsoni,MAMMAL,Didelphidae,Neotropics,Oenocarpus bataua_Marmosa robinsoni,0,56.667,3.5,Euterpeae,Arecoideae,COLOMBIA,CLM,44EV3W85
Oenocarpus bataua,Marmosa robinsoni,MAMMAL,Didelphidae,Neotropics,Oenocarpus bataua_Marmosa robinsoni,1,56.667,3.5,Euterpeae,Arecoideae,COLOMBIA,CLM,NMKF3C6K
Oenocarpus bataua,Mazama americana,MAMMAL,Cervidae,Neotropics,Oenocarpus bataua_Mazama americana,1,22799.746,3.5,Euterpeae,Arecoideae,NA,NA,FAIRCHILD
Oenocarpus bataua,Mazama gouazoubira,MAMMAL,Cervidae,Neotropics,Oenocarpus bataua_Mazama gouazoubira,1,16300.09,3.5,Euterpeae,Arecoideae,NA,NA,FAIRCHILD
Oenocarpus bataua,Microsciurus mimulus,MAMMAL,Sciuridae,Neotropics,Oenocarpus bataua_Microsciurus mimulus,0,120,3.5,Euterpeae,Arecoideae,COLOMBIA,CLM,44EV3W85
Oenocarpus bataua,Microsciurus mimulus,MAMMAL,Sciuridae,Neotropics,Oenocarpus bataua_Microsciurus mimulus,0,120,3.5,Euterpeae,Arecoideae,COLOMBIA,CLM,GN7Q6WJ5
Oenocarpus bataua,Microsciurus mimulus,MAMMAL,Sciuridae,Neotropics,Oenocarpus bataua_Microsciurus mimulus,1,120,3.5,Euterpeae,Arecoideae,COLOMBIA,CLM,NMKF3C6K
Oenocarpus bataua,Nasua nasua,MAMMAL,Procyonidae,Neotropics,Oenocarpus bataua_Nasua nasua,1,3793.849,3.5,Euterpeae,Arecoideae,COLOMBIA,CLM,NMKF3C6K
Oenocarpus bataua,Pecari tajacu,MAMMAL,Tayassuidae,Neotropics,Oenocarpus bataua_Pecari tajacu,0,21266.695,3.5,Euterpeae,Arecoideae,HONDURAS,HON,CFFXP4XP
Oenocarpus bataua,Pecari tajacu,MAMMAL,Tayassuidae,Neotropics,Oenocarpus bataua_Pecari tajacu,0,21266.695,3.5,Euterpeae,Arecoideae,PERU,PER,CN8W3KVC
Oenocarpus bataua,Pecari tajacu,MAMMAL,Tayassuidae,Neotropics,Oenocarpus bataua_Pecari tajacu,0,21266.695,3.5,Euterpeae,Arecoideae,NA,NA,FAIRCHILD
Oenocarpus bataua,Pecari tajacu,MAMMAL,Tayassuidae,Neotropics,Oenocarpus bataua_Pecari tajacu,0,21266.695,3.5,Euterpeae,Arecoideae,BRAZIL,BZN,JGKMDEU8
Oenocarpus bataua,Pecari tajacu,MAMMAL,Tayassuidae,Neotropics,Oenocarpus bataua_Pecari tajacu,1,21266.695,3.5,Euterpeae,Arecoideae,COLOMBIA,CLM,NMKF3C6K
Oenocarpus bataua,Penelope jacquacu,BIRDS,Cracidae,Neotropics,Oenocarpus bataua_Penelope jacquacu,0,1487.9,3.5,Euterpeae,Arecoideae,NA,NA,FAIRCHILD
Oenocarpus bataua,Penelope jacquacu,BIRDS,Cracidae,Neotropics,Oenocarpus bataua_Penelope jacquacu,1,1487.9,3.5,Euterpeae,Arecoideae,COLOMBIA,CLM,NMKF3C6K
Oenocarpus bataua,Penelope marail,BIRDS,Cracidae,Neotropics,Oenocarpus bataua_Penelope marail,1,879.67,3.5,Euterpeae,Arecoideae,COLOMBIA,CLM,EPO3FMS5
Oenocarpus bataua,Perissocephalus tricolor,BIRDS,Cotingidae,Neotropics,Oenocarpus bataua_Perissocephalus tricolor,1,338.88,3.5,Euterpeae,Arecoideae,COLOMBIA,CLM,EPO3FMS5
Oenocarpus bataua,Pionites leucogaster,BIRDS,Psittacidae,Neotropics,Oenocarpus bataua_Pionites leucogaster,1,155,3.5,Euterpeae,Arecoideae,NA,NA,FAIRCHILD
Oenocarpus bataua,Pionites melanocephalus,BIRDS,Psittacidae,Neotropics,Oenocarpus bataua_Pionites melanocephalus,0,148.78,3.5,Euterpeae,Arecoideae,COLOMBIA,CLM,44EV3W85
Oenocarpus bataua,Pionites melanocephalus,BIRDS,Psittacidae,Neotropics,Oenocarpus bataua_Pionites melanocephalus,0,148.78,3.5,Euterpeae,Arecoideae,COLOMBIA,CLM,EPO3FMS5
Oenocarpus bataua,Pionites melanocephalus,BIRDS,Psittacidae,Neotropics,Oenocarpus bataua_Pionites melanocephalus,1,148.78,3.5,Euterpeae,Arecoideae,COLOMBIA,CLM,NMKF3C6K
Oenocarpus bataua,Pionus fuscus,BIRDS,Psittacidae,Neotropics,Oenocarpus bataua_Pionus fuscus,0,206,3.5,Euterpeae,Arecoideae,COLOMBIA,CLM,44EV3W85
Oenocarpus bataua,Pionus fuscus,BIRDS,Psittacidae,Neotropics,Oenocarpus bataua_Pionus fuscus,1,206,3.5,Euterpeae,Arecoideae,COLOMBIA,CLM,EPO3FMS5
Oenocarpus bataua,Pithecia albicans,MAMMAL,Pitheciidae,Neotropics,Oenocarpus bataua_Pithecia albicans,1,2800.013,3.5,Euterpeae,Arecoideae,NA,NA,FAIRCHILD
Oenocarpus bataua,Priodontes maximus,MAMMAL,Dasypodidae,Neotropics,Oenocarpus bataua_Priodontes maximus,1,45359.682,3.5,Euterpeae,Arecoideae,COLOMBIA,CLM,NMKF3C6K
Oenocarpus bataua,Proechymis,MAMMAL,Echimyidae,Neotropics,Oenocarpus bataua_Proechymis,0,284.997,3.5,Euterpeae,Arecoideae,COLOMBIA,CLM,44EV3W85
Oenocarpus bataua,Proechymis,MAMMAL,Echimyidae,Neotropics,Oenocarpus bataua_Proechymis,1,284.997,3.5,Euterpeae,Arecoideae,COLOMBIA,CLM,NMKF3C6K
Oenocarpus bataua,Psophia leucoptera,BIRDS,Psophiidae,Neotropics,Oenocarpus bataua_Psophia leucoptera,1,1315.58,3.5,Euterpeae,Arecoideae,NA,NA,FAIRCHILD
Oenocarpus bataua,Pteroglossus aracari,BIRDS,Ramphastidae,Neotropics,Oenocarpus bataua_Pteroglossus aracari,1,250.16,3.5,Euterpeae,Arecoideae,NA,NA,FAIRCHILD
Oenocarpus bataua,Pteroglossus viridis,BIRDS,Ramphastidae,Neotropics,Oenocarpus bataua_Pteroglossus viridis,1,135,3.5,Euterpeae,Arecoideae,NA,NA,FAIRCHILD
Oenocarpus bataua,Ramphastos cuvieri,BIRDS,Ramphastidae,Neotropics,Oenocarpus bataua_Ramphastos cuvieri,1,651.68,3.5,Euterpeae,Arecoideae,NA,NA,FAIRCHILD
Oenocarpus bataua,Ramphastos tucanus,BIRDS,Ramphastidae,Neotropics,Oenocarpus bataua_Ramphastos tucanus,0,659.58,3.5,Euterpeae,Arecoideae,NA,NA,FAIRCHILD
Oenocarpus bataua,Ramphastos tucanus,BIRDS,Ramphastidae,Neotropics,Oenocarpus bataua_Ramphastos tucanus,0,659.58,3.5,Euterpeae,Arecoideae,COLOMBIA,CLM,EPO3FMS5
Oenocarpus bataua,Ramphastos tucanus,BIRDS,Ramphastidae,Neotropics,Oenocarpus bataua_Ramphastos tucanus,1,659.58,3.5,Euterpeae,Arecoideae,COLOMBIA,CLM,NMKF3C6K
Oenocarpus bataua,Rhinemys rufipes,REPTILES,Chelidae,Neotropics,Oenocarpus bataua_Rhinemys rufipes,1,2394,3.5,Euterpeae,Arecoideae,NA,NA,FAIRCHILD
Oenocarpus bataua,Saimiri sciureus,MAMMAL,Cebidae,Neotropics,Oenocarpus bataua_Saimiri sciureus,1,743.242,3.5,Euterpeae,Arecoideae,COLOMBIA,CLM,NMKF3C6K
Oenocarpus bataua,Sapajus apella,MAMMAL,Cebidae,Neotropics,Oenocarpus bataua_Sapajus apella,0,2500,3.5,Euterpeae,Arecoideae,NA,NA,FAIRCHILD
Oenocarpus bataua,Sapajus apella,MAMMAL,Cebidae,Neotropics,Oenocarpus bataua_Sapajus apella,0,2500,3.5,Euterpeae,Arecoideae,COLOMBIA,CLM,FR6K49QN
Oenocarpus bataua,Sapajus apella,MAMMAL,Cebidae,Neotropics,Oenocarpus bataua_Sapajus apella,1,2500,3.5,Euterpeae,Arecoideae,COLOMBIA,CLM,NMKF3C6K
Oenocarpus bataua,Sciurus aestuans,MAMMAL,Sciuridae,Neotropics,Oenocarpus bataua_Sciurus aestuans,1,184.999,3.5,Euterpeae,Arecoideae,COLOMBIA,CLM,EPO3FMS5
Oenocarpus bataua,Sciurus granatensis,MAMMAL,Sciuridae,Neotropics,Oenocarpus bataua_Sciurus granatensis,0,250,3.5,Euterpeae,Arecoideae,COLOMBIA,CLM,44EV3W85
Oenocarpus bataua,Sciurus granatensis,MAMMAL,Sciuridae,Neotropics,Oenocarpus bataua_Sciurus granatensis,0,250,3.5,Euterpeae,Arecoideae,COLOMBIA,CLM,GN7Q6WJ5
Oenocarpus bataua,Sciurus granatensis,MAMMAL,Sciuridae,Neotropics,Oenocarpus bataua_Sciurus granatensis,1,250,3.5,Euterpeae,Arecoideae,COLOMBIA,CLM,NMKF3C6K
Oenocarpus bataua,Selenidera piperivora,BIRDS,Ramphastidae,Neotropics,Oenocarpus bataua_Selenidera piperivora,1,147,3.5,Euterpeae,Arecoideae,NA,NA,FAIRCHILD
Oenocarpus bataua,Steatornis caripensis,BIRDS,Steatornithidae,Neotropics,Oenocarpus bataua_Steatornis caripensis,1,408,3.5,Euterpeae,Arecoideae,NA,NA,KUGCBI8X
Oenocarpus bataua,Tapirus terrestris,MAMMAL,Tapiridae,Neotropics,Oenocarpus bataua_Tapirus terrestris,0,207500.907,3.5,Euterpeae,Arecoideae,PERU,PER,CN8W3KVC
Oenocarpus bataua,Tapirus terrestris,MAMMAL,Tapiridae,Neotropics,Oenocarpus bataua_Tapirus terrestris,0,207500.907,3.5,Euterpeae,Arecoideae,NA,NA,FAIRCHILD
Oenocarpus bataua,Tapirus terrestris,MAMMAL,Tapiridae,Neotropics,Oenocarpus bataua_Tapirus terrestris,0,207500.907,3.5,Euterpeae,Arecoideae,COLOMBIA,CLM,NMKF3C6K
Oenocarpus bataua,Tapirus terrestris,MAMMAL,Tapiridae,Neotropics,Oenocarpus bataua_Tapirus terrestris,0,207500.907,3.5,Euterpeae,Arecoideae,PERU,PER,PR97BIQN
Oenocarpus bataua,Tapirus terrestris,MAMMAL,Tapiridae,Neotropics,Oenocarpus bataua_Tapirus terrestris,1,207500.907,3.5,Euterpeae,Arecoideae,PERU,PER,ZGG28TDB
Oenocarpus bataua,Tayassu pecari,MAMMAL,Tayassuidae,Neotropics,Oenocarpus bataua_Tayassu pecari,0,32233.688,3.5,Euterpeae,Arecoideae,PERU,PER,CFFXP4XP
Oenocarpus bataua,Tayassu pecari,MAMMAL,Tayassuidae,Neotropics,Oenocarpus bataua_Tayassu pecari,0,32233.688,3.5,Euterpeae,Arecoideae,PERU,PER,CN8W3KVC
Oenocarpus bataua,Tayassu pecari,MAMMAL,Tayassuidae,Neotropics,Oenocarpus bataua_Tayassu pecari,0,32233.688,3.5,Euterpeae,Arecoideae,NA,NA,FAIRCHILD
Oenocarpus bataua,Tayassu pecari,MAMMAL,Tayassuidae,Neotropics,Oenocarpus bataua_Tayassu pecari,0,32233.688,3.5,Euterpeae,Arecoideae,BRAZIL,BZN,JGKMDEU8
Oenocarpus bataua,Tayassu pecari,MAMMAL,Tayassuidae,Neotropics,Oenocarpus bataua_Tayassu pecari,1,32233.688,3.5,Euterpeae,Arecoideae,COLOMBIA,CLM,NMKF3C6K
Oenocarpus mapora,Alouatta palliata,MAMMAL,Atelidae,Neotropics,Oenocarpus mapora_Alouatta palliata,1,7274.95,2.5,Euterpeae,Arecoideae,PANAMA,PAN,ZCUPQ9XD
Oenocarpus mapora,Ateles geoffroyi,MAMMAL,Atelidae,Neotropics,Oenocarpus mapora_Ateles geoffroyi,1,5284.939,2.5,Euterpeae,Arecoideae,PANAMA,PAN,ZCUPQ9XD
Oenocarpus mapora,Callicebus torquatus,MAMMAL,Pitheciidae,Neotropics,Oenocarpus mapora_Callicebus torquatus,1,1050.002,2.5,Euterpeae,Arecoideae,NA,NA,FAIRCHILD
Oenocarpus mapora,Cebus capucinus,MAMMAL,Cebidae,Neotropics,Oenocarpus mapora_Cebus capucinus,1,2733.317,2.5,Euterpeae,Arecoideae,PANAMA,PAN,ZCUPQ9XD
Oenocarpus mapora,Cuniculus paca,MAMMAL,Cuniculidae,Neotropics,Oenocarpus mapora_Cuniculus paca,1,8000,2.5,Euterpeae,Arecoideae,PANAMA,PAN,ZCUPQ9XD
Oenocarpus mapora,Dasyprocta punctata,MAMMAL,Dasyproctidae,Neotropics,Oenocarpus mapora_Dasyprocta punctata,1,2674.977,2.5,Euterpeae,Arecoideae,PANAMA,PAN,ZCUPQ9XD
Oenocarpus mapora,Didelphis marsupialis,MAMMAL,Didelphidae,Neotropics,Oenocarpus mapora_Didelphis marsupialis,1,1091.164,2.5,Euterpeae,Arecoideae,PANAMA,PAN,ZCUPQ9XD
Oenocarpus mapora,Nasua narica,MAMMAL,Procyonidae,Neotropics,Oenocarpus mapora_Nasua narica,1,4030.046,2.5,Euterpeae,Arecoideae,PANAMA,PAN,ZCUPQ9XD
Oenocarpus mapora,Pecari tajacu,MAMMAL,Tayassuidae,Neotropics,Oenocarpus mapora_Pecari tajacu,1,21266.695,2.5,Euterpeae,Arecoideae,PANAMA,PAN,ZCUPQ9XD
Oenocarpus mapora,Penelope purpurascens,BIRDS,Cracidae,Neotropics,Oenocarpus mapora_Penelope purpurascens,1,2060,2.5,Euterpeae,Arecoideae,PANAMA,PAN,ZCUPQ9XD
Oenocarpus mapora,Potos flavus,MAMMAL,Procyonidae,Neotropics,Oenocarpus mapora_Potos flavus,1,3000,2.5,Euterpeae,Arecoideae,PANAMA,PAN,ZCUPQ9XD
Oenocarpus mapora,Proechimys semispinosus,MAMMAL,Echimyidae,Neotropics,Oenocarpus mapora_Proechimys semispinosus,1,284.997,2.5,Euterpeae,Arecoideae,PANAMA,PAN,ZCUPQ9XD
Oenocarpus mapora,Saguinus geoffroyi,MAMMAL,Callitrichidae,Neotropics,Oenocarpus mapora_Saguinus geoffroyi,1,486.497,2.5,Euterpeae,Arecoideae,PANAMA,PAN,ZCUPQ9XD
Oenocarpus mapora,Sciurus granatensis,MAMMAL,Sciuridae,Neotropics,Oenocarpus mapora_Sciurus granatensis,1,250,2.5,Euterpeae,Arecoideae,PANAMA,PAN,ZCUPQ9XD
Oenocarpus mapora,Tapirus terrestris,MAMMAL,Tapiridae,Neotropics,Oenocarpus mapora_Tapirus terrestris,0,207500.907,2.5,Euterpeae,Arecoideae,PERU,PER,PR97BIQN
Oenocarpus mapora,Tapirus terrestris,MAMMAL,Tapiridae,Neotropics,Oenocarpus mapora_Tapirus terrestris,1,207500.907,2.5,Euterpeae,Arecoideae,PERU,PER,ZGG28TDB
